"cantidad","fecha_pedido","exceso","material"
2.04,2012-05-23,0.02652,"001018799"
0.66,2012-05-23,0.00858,"001018485"
1.2,2012-05-23,0.0156,"001018784"
1.44,2012-05-23,0.01872,"001018487"
0.36,2012-05-23,0.00468,"001018488"
5.175,2012-05-17,0.0677925,"001018459"
2.7,2012-05-17,0.03537,"001018477"
2.55,2012-05-17,0.033405,"001018799"
0.825,2012-05-17,0.0108075,"001018485"
1.5,2012-05-17,0.01965,"001018784"
1.8,2012-05-17,0.02358,"001018487"
0.45,2012-05-17,0.005895,"001018488"
5.175,2012-07-24,0.0284625,"001018459"
2.7,2012-07-24,0.01485,"001018477"
2.55,2012-07-24,0.014025,"001018799"
0.825,2012-07-24,0.0045375,"001018485"
1.5,2012-07-24,0.00825,"001018784"
1.8,2012-07-24,0.0099,"001018487"
0.45,2012-07-24,0.002475,"001018488"
43.125,2012-06-27,0.025875,"001018459"
22.5,2012-06-27,0.0135,"001018477"
21.25,2012-06-27,0.01275,"001018799"
6.875,2012-06-27,0.004125,"001018485"
12.5,2012-06-27,0.0075,"001018784"
15,2012-06-27,0.009,"001018487"
3.75,2012-06-27,0.00225,"001018488"
34.5,2012-06-19,0.27255,"001018459"
18,2012-06-19,0.1422,"001018477"
17,2012-06-19,0.1343,"001018799"
5.5,2012-06-19,0.04345,"001018485"
10,2012-06-19,0.079,"001018784"
12,2012-06-19,0.0948,"001018487"
3,2012-06-19,0.0237,"001018488"
17.25,2012-07-04,0.139725,"001018459"
9,2012-07-04,0.0729,"001018477"
8.5,2012-07-04,0.06885,"001018799"
2.75,2012-07-04,0.022275,"001018485"
5,2012-07-04,0.0405,"001018784"
6,2012-07-04,0.0486,"001018487"
1.5,2012-07-04,0.01215,"001018488"
34.5,2012-08-07,0.39675,"001018459"
18,2012-08-07,0.207,"001018477"
17,2012-08-07,0.1955,"001018799"
5.5,2012-08-07,0.06325,"001018485"
10,2012-08-07,0.115,"001018784"
12,2012-08-07,0.138,"001018487"
3,2012-08-07,0.0345,"001018488"
5.175,2012-06-26,0.0450225,"001018459"
2.7,2012-06-26,0.02349,"001018477"
2.55,2012-06-26,0.022185,"001018799"
0.825,2012-06-26,0.0071775,"001018485"
1.5,2012-06-26,0.01305,"001018784"
1.8,2012-06-26,0.01566,"001018487"
0.45,2012-06-26,0.003915,"001018488"
17.25,2012-07-16,0.18975,"001018459"
9,2012-07-16,0.099,"001018477"
8.5,2012-07-16,0.0935,"001018799"
2.75,2012-07-16,0.03025,"001018485"
5,2012-07-16,0.055,"001018784"
6,2012-07-16,0.066,"001018487"
1.5,2012-07-16,0.0165,"001018488"
5.175,2012-06-26,0.08487,"001018459"
2.7,2012-06-26,0.04428,"001018477"
2.55,2012-06-26,0.04182,"001018799"
0.825,2012-06-26,0.01353,"001018485"
1.5,2012-06-26,0.0246,"001018784"
1.8,2012-06-26,0.02952,"001018487"
0.45,2012-06-26,0.00738,"001018488"
43.125,2012-07-25,0.5390625,"001018459"
22.5,2012-07-25,0.28125,"001018477"
21.25,2012-07-25,0.265625,"001018799"
6.875,2012-07-25,0.0859375,"001018485"
12.5,2012-07-25,0.15625,"001018784"
15,2012-07-25,0.1875,"001018487"
3.75,2012-07-25,0.046875,"001018488"
34.5,2012-06-05,0.63825,"001018459"
18,2012-06-05,0.333,"001018477"
17,2012-06-05,0.3145,"001018799"
5.5,2012-06-05,0.10175,"001018485"
10,2012-06-05,0.185,"001018784"
12,2012-06-05,0.222,"001018487"
3,2012-06-05,0.0555,"001018488"
5.175,2012-06-19,0.0729675,"001018459"
2.7,2012-06-19,0.03807,"001018477"
2.55,2012-06-19,0.035955,"001018799"
0.825,2012-06-19,0.0116325,"001018485"
1.5,2012-06-19,0.02115,"001018784"
1.8,2012-06-19,0.02538,"001018487"
0.45,2012-06-19,0.006345,"001018488"
43.125,2012-05-31,0.560625,"001018459"
22.5,2012-05-31,0.2925,"001018477"
21.25,2012-05-31,0.27625,"001018799"
6.875,2012-05-31,0.089375,"001018485"
12.5,2012-05-31,0.1625,"001018784"
15,2012-05-31,0.195,"001018487"
3.75,2012-05-31,0.04875,"001018488"
17.25,2012-07-09,0.081075,"001018459"
9,2012-07-09,0.0423,"001018477"
8.5,2012-07-09,0.03995,"001018799"
2.75,2012-07-09,0.012925,"001018485"
5,2012-07-09,0.0235,"001018784"
6,2012-07-09,0.0282,"001018487"
1.5,2012-07-09,0.00705,"001018488"
43.125,2012-06-12,0.1681875,"001018459"
22.5,2012-06-12,0.08775,"001018477"
21.25,2012-06-12,0.082875,"001018799"
6.875,2012-06-12,0.0268125,"001018485"
12.5,2012-06-12,0.04875,"001018784"
15,2012-06-12,0.0585,"001018487"
3.75,2012-06-12,0.014625,"001018488"
5.175,2012-08-14,0.005175,"001018459"
2.7,2012-08-14,0.0027,"001018477"
2.55,2012-08-14,0.00255,"001018799"
0.825,2012-08-14,0.000825,"001018485"
1.5,2012-08-14,0.0015,"001018784"
1.8,2012-08-14,0.0018,"001018487"
0.45,2012-08-14,0.00045,"001018488"
43.125,2012-08-08,0.388125,"001018459"
22.5,2012-08-08,0.2025,"001018477"
21.25,2012-08-08,0.19125,"001018799"
6.875,2012-08-08,0.061875,"001018485"
12.5,2012-08-08,0.1125,"001018784"
15,2012-08-08,0.135,"001018487"
3.75,2012-08-08,0.03375,"001018488"
34.5,2012-05-16,0.45885,"001018459"
18,2012-05-16,0.2394,"001018477"
17,2012-05-16,0.2261,"001018799"
5.5,2012-05-16,0.07315,"001018485"
10,2012-05-16,0.133,"001018784"
12,2012-05-16,0.1596,"001018487"
3,2012-05-16,0.0399,"001018488"
17.25,2012-07-11,0.25875,"001018459"
9,2012-07-11,0.135,"001018477"
8.5,2012-07-11,0.1275,"001018799"
2.75,2012-07-11,0.04125,"001018485"
5,2012-07-11,0.075,"001018784"
6,2012-07-11,0.09,"001018487"
1.5,2012-07-11,0.0225,"001018488"
34.5,2012-05-30,0.0966,"001018459"
18,2012-05-30,0.0504,"001018477"
17,2012-05-30,0.0476,"001018799"
5.5,2012-05-30,0.0154,"001018485"
10,2012-05-30,0.028,"001018784"
12,2012-05-30,0.0336,"001018487"
3,2012-05-30,0.0084,"001018488"
0.825,2012-05-22,0.008745,"001018475"
1.5,2012-05-22,0.0159,"001018784"
5.175,2012-05-22,0.054855,"001018459"
1.8,2012-05-22,0.01908,"001018497"
2.7,2012-05-22,0.02862,"001018477"
0.45,2012-05-22,0.00477,"001018488"
2.55,2012-05-22,0.02703,"001018799"
1.1,2012-07-30,0.01045,"001018475"
2,2012-07-30,0.019,"001018784"
6.9,2012-07-30,0.06555,"001018459"
2.4,2012-07-30,0.0228,"001018497"
3.6,2012-07-30,0.0342,"001018477"
0.6,2012-07-30,0.0057,"001018488"
3.4,2012-07-30,0.0323,"001018799"
2.75,2012-07-04,0.0187,"001018475"
5,2012-07-04,0.034,"001018784"
17.25,2012-07-04,0.1173,"001018459"
6,2012-07-04,0.0408,"001018497"
9,2012-07-04,0.0612,"001018477"
1.5,2012-07-04,0.0102,"001018488"
8.5,2012-07-04,0.0578,"001018799"
1.1,2012-05-29,0.02189,"001018475"
2,2012-05-29,0.0398,"001018784"
6.9,2012-05-29,0.13731,"001018459"
2.4,2012-05-29,0.04776,"001018497"
3.6,2012-05-29,0.07164,"001018477"
0.6,2012-05-29,0.01194,"001018488"
3.4,2012-05-29,0.06766,"001018799"
2.75,2012-07-16,0.011275,"001018475"
5,2012-07-16,0.0205,"001018784"
17.25,2012-07-16,0.070725,"001018459"
6,2012-07-16,0.0246,"001018497"
9,2012-07-16,0.0369,"001018477"
1.5,2012-07-16,0.00615,"001018488"
8.5,2012-07-16,0.03485,"001018799"
2.75,2012-07-02,0.033275,"001018475"
5,2012-07-02,0.0605,"001018784"
17.25,2012-07-02,0.208725,"001018459"
6,2012-07-02,0.0726,"001018497"
9,2012-07-02,0.1089,"001018477"
1.5,2012-07-02,0.01815,"001018488"
8.5,2012-07-02,0.10285,"001018799"
1.1,2012-06-04,0.01166,"001018475"
2,2012-06-04,0.0212,"001018784"
6.9,2012-06-04,0.07314,"001018459"
2.4,2012-06-04,0.02544,"001018497"
3.6,2012-06-04,0.03816,"001018477"
0.6,2012-06-04,0.00636,"001018488"
3.4,2012-06-04,0.03604,"001018799"
2.75,2012-07-11,0.0484,"001018475"
5,2012-07-11,0.088,"001018784"
17.25,2012-07-11,0.3036,"001018459"
6,2012-07-11,0.1056,"001018497"
9,2012-07-11,0.1584,"001018477"
1.5,2012-07-11,0.0264,"001018488"
8.5,2012-07-11,0.1496,"001018799"
2.75,2012-07-09,0.033825,"001018475"
5,2012-07-09,0.0615,"001018784"
17.25,2012-07-09,0.212175,"001018459"
6,2012-07-09,0.0738,"001018497"
9,2012-07-09,0.1107,"001018477"
1.5,2012-07-09,0.01845,"001018488"
8.5,2012-07-09,0.10455,"001018799"
1.1,2012-08-13,0.02167,"001018475"
2,2012-08-13,0.0394,"001018784"
6.9,2012-08-13,0.13593,"001018459"
2.4,2012-08-13,0.04728,"001018497"
3.6,2012-08-13,0.07092,"001018477"
0.6,2012-08-13,0.01182,"001018488"
3.4,2012-08-13,0.06698,"001018799"
1.1,2012-06-25,0.00726,"001018475"
2,2012-06-25,0.0132,"001018784"
6.9,2012-06-25,0.04554,"001018459"
2.4,2012-06-25,0.01584,"001018497"
3.6,2012-06-25,0.02376,"001018477"
0.6,2012-06-25,0.00396,"001018488"
3.4,2012-06-25,0.02244,"001018799"
1.1,2012-07-23,0.01474,"001018475"
2,2012-07-23,0.0268,"001018784"
6.9,2012-07-23,0.09246,"001018459"
2.4,2012-07-23,0.03216,"001018497"
3.6,2012-07-23,0.04824,"001018477"
0.6,2012-07-23,0.00804,"001018488"
3.4,2012-07-23,0.04556,"001018799"
1.1,2012-08-06,0.01397,"001018475"
2,2012-08-06,0.0254,"001018784"
6.9,2012-08-06,0.08763,"001018459"
2.4,2012-08-06,0.03048,"001018497"
3.6,2012-08-06,0.04572,"001018477"
0.6,2012-08-06,0.00762,"001018488"
3.4,2012-08-06,0.04318,"001018799"
0.825,2012-05-15,0.0042075,"001018475"
1.5,2012-05-15,0.00765,"001018784"
5.175,2012-05-15,0.0263925,"001018459"
1.8,2012-05-15,0.00918,"001018497"
2.7,2012-05-15,0.01377,"001018477"
0.45,2012-05-15,0.002295,"001018488"
2.55,2012-05-15,0.013005,"001018799"
1.1,2012-06-18,0.00671,"001018475"
2,2012-06-18,0.0122,"001018784"
6.9,2012-06-18,0.04209,"001018459"
2.4,2012-06-18,0.01464,"001018497"
3.6,2012-06-18,0.02196,"001018477"
0.6,2012-06-18,0.00366,"001018488"
3.4,2012-06-18,0.02074,"001018799"
1.1,2012-06-11,0.01573,"001018475"
2,2012-06-11,0.0286,"001018784"
6.9,2012-06-11,0.09867,"001018459"
2.4,2012-06-11,0.03432,"001018497"
3.6,2012-06-11,0.05148,"001018477"
0.6,2012-06-11,0.00858,"001018488"
3.4,2012-06-11,0.04862,"001018799"
2.75,2012-07-18,0.003025,"001018475"
5,2012-07-18,0.0055,"001018784"
17.25,2012-07-18,0.018975,"001018459"
6,2012-07-18,0.0066,"001018497"
9,2012-07-18,0.0099,"001018477"
1.5,2012-07-18,0.00165,"001018488"
8.5,2012-07-18,0.00935,"001018799"
8.25,2012-07-15,0.037125,"001018475"
15,2012-07-15,0.0675,"001018784"
51.75,2012-07-15,0.232875,"001018459"
18,2012-07-15,0.081,"001018497"
27,2012-07-15,0.1215,"001018477"
4.5,2012-07-15,0.02025,"001018488"
25.5,2012-07-15,0.11475,"001018799"
2.04,2012-07-26,0.019788,"001018799"
3.6,2012-07-26,0.03492,"001018459"
1.44,2012-07-26,0.013968,"001018487"
0.36,2012-07-26,0.003492,"001018488"
1.2,2012-07-26,0.01164,"001018784"
1.2,2012-07-26,0.01164,"001018485"
2.16,2012-07-26,0.020952,"001018477"
8.5,2012-07-02,0.02635,"001018799"
15,2012-07-02,0.0465,"001018459"
6,2012-07-02,0.0186,"001018487"
1.5,2012-07-02,0.00465,"001018488"
5,2012-07-02,0.0155,"001018784"
5,2012-07-02,0.0155,"001018485"
9,2012-07-02,0.0279,"001018477"
2.04,2012-07-25,0.029172,"001018799"
3.6,2012-07-25,0.05148,"001018459"
1.44,2012-07-25,0.020592,"001018487"
0.36,2012-07-25,0.005148,"001018488"
1.2,2012-07-25,0.01716,"001018784"
1.2,2012-07-25,0.01716,"001018485"
2.16,2012-07-25,0.030888,"001018477"
2.04,2012-06-07,0.017544,"001018799"
3.6,2012-06-07,0.03096,"001018459"
1.44,2012-06-07,0.012384,"001018487"
0.36,2012-06-07,0.003096,"001018488"
1.2,2012-06-07,0.01032,"001018784"
1.2,2012-06-07,0.01032,"001018485"
2.16,2012-06-07,0.018576,"001018477"
6.29,2012-05-14,0.028305,"001018799"
11.1,2012-05-14,0.04995,"001018459"
4.44,2012-05-14,0.01998,"001018487"
1.11,2012-05-14,0.004995,"001018488"
3.7,2012-05-14,0.01665,"001018784"
3.7,2012-05-14,0.01665,"001018485"
6.66,2012-05-14,0.02997,"001018477"
2.04,2012-08-01,0.031212,"001018799"
3.6,2012-08-01,0.05508,"001018459"
1.44,2012-08-01,0.022032,"001018487"
0.36,2012-08-01,0.005508,"001018488"
1.2,2012-08-01,0.01836,"001018784"
1.2,2012-08-01,0.01836,"001018485"
2.16,2012-08-01,0.033048,"001018477"
8.5,2012-07-16,0.12155,"001018799"
15,2012-07-16,0.2145,"001018459"
6,2012-07-16,0.0858,"001018487"
1.5,2012-07-16,0.02145,"001018488"
5,2012-07-16,0.0715,"001018784"
5,2012-07-16,0.0715,"001018485"
9,2012-07-16,0.1287,"001018477"
2.89,2012-07-29,0.027455,"001018799"
5.1,2012-07-29,0.04845,"001018459"
2.04,2012-07-29,0.01938,"001018487"
0.51,2012-07-29,0.004845,"001018488"
1.7,2012-07-29,0.01615,"001018784"
1.7,2012-07-29,0.01615,"001018485"
3.06,2012-07-29,0.02907,"001018477"
2.04,2012-06-27,0.029376,"001018799"
3.6,2012-06-27,0.05184,"001018459"
1.44,2012-06-27,0.020736,"001018487"
0.36,2012-06-27,0.005184,"001018488"
1.2,2012-06-27,0.01728,"001018784"
1.2,2012-06-27,0.01728,"001018485"
2.16,2012-06-27,0.031104,"001018477"
2.89,2012-07-22,0.002312,"001018799"
5.1,2012-07-22,0.00408,"001018459"
2.04,2012-07-22,0.001632,"001018487"
0.51,2012-07-22,0.000408,"001018488"
1.7,2012-07-22,0.00136,"001018784"
1.7,2012-07-22,0.00136,"001018485"
3.06,2012-07-22,0.002448,"001018477"
2.89,2012-08-05,0.025143,"001018799"
5.1,2012-08-05,0.04437,"001018459"
2.04,2012-08-05,0.017748,"001018487"
0.51,2012-08-05,0.004437,"001018488"
1.7,2012-08-05,0.01479,"001018784"
1.7,2012-08-05,0.01479,"001018485"
3.06,2012-08-05,0.026622,"001018477"
2.89,2012-05-28,0.036703,"001018799"
5.1,2012-05-28,0.06477,"001018459"
2.04,2012-05-28,0.025908,"001018487"
0.51,2012-05-28,0.006477,"001018488"
1.7,2012-05-28,0.02159,"001018784"
1.7,2012-05-28,0.02159,"001018485"
3.06,2012-05-28,0.038862,"001018477"
2.89,2012-06-10,0.016762,"001018799"
5.1,2012-06-10,0.02958,"001018459"
2.04,2012-06-10,0.011832,"001018487"
0.51,2012-06-10,0.002958,"001018488"
1.7,2012-06-10,0.00986,"001018784"
1.7,2012-06-10,0.00986,"001018485"
3.06,2012-06-10,0.017748,"001018477"
8.5,2012-07-11,0.0425,"001018799"
15,2012-07-11,0.075,"001018459"
6,2012-07-11,0.03,"001018487"
1.5,2012-07-11,0.0075,"001018488"
5,2012-07-11,0.025,"001018784"
5,2012-07-11,0.025,"001018485"
9,2012-07-11,0.045,"001018477"
8.5,2012-07-04,0.0867,"001018799"
15,2012-07-04,0.153,"001018459"
6,2012-07-04,0.0612,"001018487"
1.5,2012-07-04,0.0153,"001018488"
5,2012-07-04,0.051,"001018784"
5,2012-07-04,0.051,"001018485"
9,2012-07-04,0.0918,"001018477"
2.89,2012-08-12,0.029189,"001018799"
5.1,2012-08-12,0.05151,"001018459"
2.04,2012-08-12,0.020604,"001018487"
0.51,2012-08-12,0.005151,"001018488"
1.7,2012-08-12,0.01717,"001018784"
1.7,2012-08-12,0.01717,"001018485"
3.06,2012-08-12,0.030906,"001018477"
2.89,2012-06-17,0.049708,"001018799"
5.1,2012-06-17,0.08772,"001018459"
2.04,2012-06-17,0.035088,"001018487"
0.51,2012-06-17,0.008772,"001018488"
1.7,2012-06-17,0.02924,"001018784"
1.7,2012-06-17,0.02924,"001018485"
3.06,2012-06-17,0.052632,"001018477"
2.04,2012-08-09,0.030804,"001018799"
3.6,2012-08-09,0.05436,"001018459"
1.44,2012-08-09,0.021744,"001018487"
0.36,2012-08-09,0.005436,"001018488"
1.2,2012-08-09,0.01812,"001018784"
1.2,2012-08-09,0.01812,"001018485"
2.16,2012-08-09,0.032616,"001018477"
8.5,2012-07-09,0.1241,"001018799"
15,2012-07-09,0.219,"001018459"
6,2012-07-09,0.0876,"001018487"
1.5,2012-07-09,0.0219,"001018488"
5,2012-07-09,0.073,"001018784"
5,2012-07-09,0.073,"001018485"
9,2012-07-09,0.1314,"001018477"
2.04,2012-08-16,0.036924,"001018799"
3.6,2012-08-16,0.06516,"001018459"
1.44,2012-08-16,0.026064,"001018487"
0.36,2012-08-16,0.006516,"001018488"
1.2,2012-08-16,0.02172,"001018784"
1.2,2012-08-16,0.02172,"001018485"
2.16,2012-08-16,0.039096,"001018477"
6.29,2012-05-21,0.050949,"001018799"
11.1,2012-05-21,0.08991,"001018459"
4.44,2012-05-21,0.035964,"001018487"
1.11,2012-05-21,0.008991,"001018488"
3.7,2012-05-21,0.02997,"001018784"
3.7,2012-05-21,0.02997,"001018485"
6.66,2012-05-21,0.053946,"001018477"
2.04,2012-08-16,0.028356,"001018799"
3.6,2012-08-16,0.05004,"001018459"
1.44,2012-08-16,0.020016,"001018487"
0.36,2012-08-16,0.005004,"001018488"
1.2,2012-08-16,0.01668,"001018784"
1.2,2012-08-16,0.01668,"001018485"
2.16,2012-08-16,0.030024,"001018477"
2.04,2012-06-28,0.030804,"001018799"
3.6,2012-06-28,0.05436,"001018459"
1.44,2012-06-28,0.021744,"001018487"
0.36,2012-06-28,0.005436,"001018488"
1.2,2012-06-28,0.01812,"001018784"
1.2,2012-06-28,0.01812,"001018485"
2.16,2012-06-28,0.032616,"001018477"
2.04,2012-06-14,0.027132,"001018799"
3.6,2012-06-14,0.04788,"001018459"
1.44,2012-06-14,0.019152,"001018487"
0.36,2012-06-14,0.004788,"001018488"
1.2,2012-06-14,0.01596,"001018784"
1.2,2012-06-14,0.01596,"001018485"
2.16,2012-06-14,0.028728,"001018477"
8.5,2012-07-18,0.02635,"001018799"
15,2012-07-18,0.0465,"001018459"
6,2012-07-18,0.0186,"001018487"
1.5,2012-07-18,0.00465,"001018488"
5,2012-07-18,0.0155,"001018784"
5,2012-07-18,0.0155,"001018485"
9,2012-07-18,0.0279,"001018477"
2.04,2012-06-13,0.03162,"001018799"
3.6,2012-06-13,0.0558,"001018459"
1.44,2012-06-13,0.02232,"001018487"
0.36,2012-06-13,0.00558,"001018488"
1.2,2012-06-13,0.0186,"001018784"
1.2,2012-06-13,0.0186,"001018485"
2.16,2012-06-13,0.03348,"001018477"
2.04,2012-06-21,0.037536,"001018799"
3.6,2012-06-21,0.06624,"001018459"
1.44,2012-06-21,0.026496,"001018487"
0.36,2012-06-21,0.006624,"001018488"
1.2,2012-06-21,0.02208,"001018784"
1.2,2012-06-21,0.02208,"001018485"
2.16,2012-06-21,0.039744,"001018477"
2.04,2012-06-01,0.037332,"001018799"
3.6,2012-06-01,0.06588,"001018459"
1.44,2012-06-01,0.026352,"001018487"
0.36,2012-06-01,0.006588,"001018488"
1.2,2012-06-01,0.02196,"001018784"
1.2,2012-06-01,0.02196,"001018485"
2.16,2012-06-01,0.039528,"001018477"
2.04,2012-06-20,0.014892,"001018799"
3.6,2012-06-20,0.02628,"001018459"
1.44,2012-06-20,0.010512,"001018487"
0.36,2012-06-20,0.002628,"001018488"
1.2,2012-06-20,0.00876,"001018784"
1.2,2012-06-20,0.00876,"001018485"
2.16,2012-06-20,0.015768,"001018477"
6.97,2012-05-18,0.04879,"001018799"
12.3,2012-05-18,0.0861,"001018459"
4.92,2012-05-18,0.03444,"001018487"
1.23,2012-05-18,0.00861,"001018488"
4.1,2012-05-18,0.0287,"001018784"
4.1,2012-05-18,0.0287,"001018485"
7.38,2012-05-18,0.05166,"001018477"
6.97,2012-05-25,0.055063,"001018799"
12.3,2012-05-25,0.09717,"001018459"
4.92,2012-05-25,0.038868,"001018487"
1.23,2012-05-25,0.009717,"001018488"
4.1,2012-05-25,0.03239,"001018784"
4.1,2012-05-25,0.03239,"001018485"
7.38,2012-05-25,0.058302,"001018477"
2.89,2012-06-24,0.045084,"001018799"
5.1,2012-06-24,0.07956,"001018459"
2.04,2012-06-24,0.031824,"001018487"
0.51,2012-06-24,0.007956,"001018488"
1.7,2012-06-24,0.02652,"001018784"
1.7,2012-06-24,0.02652,"001018485"
3.06,2012-06-24,0.047736,"001018477"
2.89,2012-06-04,0.044217,"001018799"
5.1,2012-06-04,0.07803,"001018459"
2.04,2012-06-04,0.031212,"001018487"
0.51,2012-06-04,0.007803,"001018488"
1.7,2012-06-04,0.02601,"001018784"
1.7,2012-06-04,0.02601,"001018485"
3.06,2012-06-04,0.046818,"001018477"
2.04,2012-08-08,0.007548,"001018799"
3.6,2012-08-08,0.01332,"001018459"
1.44,2012-08-08,0.005328,"001018487"
0.36,2012-08-08,0.001332,"001018488"
1.2,2012-08-08,0.00444,"001018784"
1.2,2012-08-08,0.00444,"001018485"
2.16,2012-08-08,0.007992,"001018477"
2.04,2012-08-02,0.039576,"001018799"
3.6,2012-08-02,0.06984,"001018459"
1.44,2012-08-02,0.027936,"001018487"
0.36,2012-08-02,0.006984,"001018488"
1.2,2012-08-02,0.02328,"001018784"
1.2,2012-08-02,0.02328,"001018485"
2.16,2012-08-02,0.041904,"001018477"
2.16,2012-08-16,0.01728,"001018477"
0.66,2012-08-16,0.00528,"001018475"
4.26,2012-08-16,0.03408,"001018459"
0.36,2012-08-16,0.00288,"001018488"
1.2,2012-08-16,0.0096,"001018784"
1.44,2012-08-16,0.01152,"001018497"
1.92,2012-08-16,0.01536,"001018799"
2.16,2012-07-22,0.004104,"001018477"
0.66,2012-07-22,0.001254,"001018475"
4.26,2012-07-22,0.008094,"001018459"
0.36,2012-07-22,0.000684,"001018488"
1.2,2012-07-22,0.00228,"001018784"
1.44,2012-07-22,0.002736,"001018497"
1.92,2012-07-22,0.003648,"001018799"
9,2012-07-02,0.0045,"001018477"
2.75,2012-07-02,0.001375,"001018475"
17.75,2012-07-02,0.008875,"001018459"
1.5,2012-07-02,0.00075,"001018488"
5,2012-07-02,0.0025,"001018784"
6,2012-07-02,0.003,"001018497"
8,2012-07-02,0.004,"001018799"
9,2012-07-16,0.0801,"001018477"
2.75,2012-07-16,0.024475,"001018475"
17.75,2012-07-16,0.157975,"001018459"
1.5,2012-07-16,0.01335,"001018488"
5,2012-07-16,0.0445,"001018784"
6,2012-07-16,0.0534,"001018497"
8,2012-07-16,0.0712,"001018799"
2.16,2012-06-10,0.008208,"001018477"
0.66,2012-06-10,0.002508,"001018475"
4.26,2012-06-10,0.016188,"001018459"
0.36,2012-06-10,0.001368,"001018488"
1.2,2012-06-10,0.00456,"001018784"
1.44,2012-06-10,0.005472,"001018497"
1.92,2012-06-10,0.007296,"001018799"
9,2012-07-11,0.1782,"001018477"
2.75,2012-07-11,0.05445,"001018475"
17.75,2012-07-11,0.35145,"001018459"
1.5,2012-07-11,0.0297,"001018488"
5,2012-07-11,0.099,"001018784"
6,2012-07-11,0.1188,"001018497"
8,2012-07-11,0.1584,"001018799"
2.16,2012-08-05,0.011016,"001018477"
0.66,2012-08-05,0.003366,"001018475"
4.26,2012-08-05,0.021726,"001018459"
0.36,2012-08-05,0.001836,"001018488"
1.2,2012-08-05,0.00612,"001018784"
1.44,2012-08-05,0.007344,"001018497"
1.92,2012-08-05,0.009792,"001018799"
9,2012-07-09,0.1629,"001018477"
2.75,2012-07-09,0.049775,"001018475"
17.75,2012-07-09,0.321275,"001018459"
1.5,2012-07-09,0.02715,"001018488"
5,2012-07-09,0.0905,"001018784"
6,2012-07-09,0.1086,"001018497"
8,2012-07-09,0.1448,"001018799"
2.16,2012-06-27,0.025704,"001018477"
0.66,2012-06-27,0.007854,"001018475"
4.26,2012-06-27,0.050694,"001018459"
0.36,2012-06-27,0.004284,"001018488"
1.2,2012-06-27,0.01428,"001018784"
1.44,2012-06-27,0.017136,"001018497"
1.92,2012-06-27,0.022848,"001018799"
2.16,2012-07-29,0.025704,"001018477"
0.66,2012-07-29,0.007854,"001018475"
4.26,2012-07-29,0.050694,"001018459"
0.36,2012-07-29,0.004284,"001018488"
1.2,2012-07-29,0.01428,"001018784"
1.44,2012-07-29,0.017136,"001018497"
1.92,2012-07-29,0.022848,"001018799"
2.16,2012-05-28,0.0432,"001018477"
0.66,2012-05-28,0.0132,"001018475"
4.26,2012-05-28,0.0852,"001018459"
0.36,2012-05-28,0.0072,"001018488"
1.2,2012-05-28,0.024,"001018784"
1.44,2012-05-28,0.0288,"001018497"
1.92,2012-05-28,0.0384,"001018799"
2.16,2012-06-21,0.019872,"001018477"
0.66,2012-06-21,0.006072,"001018475"
4.26,2012-06-21,0.039192,"001018459"
0.36,2012-06-21,0.003312,"001018488"
1.2,2012-06-21,0.01104,"001018784"
1.44,2012-06-21,0.013248,"001018497"
1.92,2012-06-21,0.017664,"001018799"
9,2012-07-04,0.0675,"001018477"
2.75,2012-07-04,0.020625,"001018475"
17.75,2012-07-04,0.133125,"001018459"
1.5,2012-07-04,0.01125,"001018488"
5,2012-07-04,0.0375,"001018784"
6,2012-07-04,0.045,"001018497"
8,2012-07-04,0.06,"001018799"
2.16,2012-08-02,0.001512,"001018477"
0.66,2012-08-02,0.000462,"001018475"
4.26,2012-08-02,0.002982,"001018459"
0.36,2012-08-02,0.000252,"001018488"
1.2,2012-08-02,0.00084,"001018784"
1.44,2012-08-02,0.001008,"001018497"
1.92,2012-08-02,0.001344,"001018799"
2.16,2012-06-13,0.03672,"001018477"
0.66,2012-06-13,0.01122,"001018475"
4.26,2012-06-13,0.07242,"001018459"
0.36,2012-06-13,0.00612,"001018488"
1.2,2012-06-13,0.0204,"001018784"
1.44,2012-06-13,0.02448,"001018497"
1.92,2012-06-13,0.03264,"001018799"
2.16,2012-06-28,0.033696,"001018477"
0.66,2012-06-28,0.010296,"001018475"
4.26,2012-06-28,0.066456,"001018459"
0.36,2012-06-28,0.005616,"001018488"
1.2,2012-06-28,0.01872,"001018784"
1.44,2012-06-28,0.022464,"001018497"
1.92,2012-06-28,0.029952,"001018799"
2.16,2012-08-16,0.00648,"001018477"
0.66,2012-08-16,0.00198,"001018475"
4.26,2012-08-16,0.01278,"001018459"
0.36,2012-08-16,0.00108,"001018488"
1.2,2012-08-16,0.0036,"001018784"
1.44,2012-08-16,0.00432,"001018497"
1.92,2012-08-16,0.00576,"001018799"
2.16,2012-06-17,0.012312,"001018477"
0.66,2012-06-17,0.003762,"001018475"
4.26,2012-06-17,0.024282,"001018459"
0.36,2012-06-17,0.002052,"001018488"
1.2,2012-06-17,0.00684,"001018784"
1.44,2012-06-17,0.008208,"001018497"
1.92,2012-06-17,0.010944,"001018799"
2.16,2012-06-01,0.033912,"001018477"
0.66,2012-06-01,0.010362,"001018475"
4.26,2012-06-01,0.066882,"001018459"
0.36,2012-06-01,0.005652,"001018488"
1.2,2012-06-01,0.01884,"001018784"
